Exercício: 2023
Escopo: Municípios do Estado - GO
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";411383,91
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";42238,00
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"22 - Indústria";"siconfi-cor_TotalDespesas";1373876,54
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";635306,91
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"22.122 - Administração Geral";"siconfi-cor_TotalDespesas";738569,63
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"24 - Comunicações";"siconfi-cor_TotalDespesas";1187408,53
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"24.122 - Administração Geral";"siconfi-cor_TotalDespesas";1187408,53
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";1672503,39
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";49984,61
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";1622518,78
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";1678066,43
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";803229,36
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";119845,79
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";754991,28
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Despesas Pagas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";10396568,8
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";21279292,17
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"01 - Legislativa";"siconfi-cor_TotalDespesas";70575,59
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";70575,59
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"02 - Judiciária";"siconfi-cor_TotalDespesas";358,75
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"02.122 - Administração Geral";"siconfi-cor_TotalDespesas";358,75
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";989053,68
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";817639,97
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";14853,94
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";357,2
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";8092,57
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";148110,00
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"05 - Defesa Nacional";"siconfi-cor_TotalDespesas";181,35
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"05.153 - Defesa Terrestre";"siconfi-cor_TotalDespesas";181,35
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";1900,00
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"06.122 - Administração Geral";"siconfi-cor_TotalDespesas";1900,00
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";581549,24
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";15900,00
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";399277,65
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";166371,59
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"09 - Previdência Social";"siconfi-cor_TotalDespesas";501,99
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";501,99
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";8040432,42
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";2142865,72
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";4697238,18
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";820,64
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";1199507,88
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"12 - Educação";"siconfi-cor_TotalDespesas";1946258,56
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";1934819,51
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";11439,05
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"15 - Urbanismo";"siconfi-cor_TotalDespesas";2536135,42
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";1412341,21
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";725465,15
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";398329,06
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";986793,34
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";986793,34
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"20 - Agricultura";"siconfi-cor_TotalDespesas";344652,73
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";344652,73
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"22 - Indústria";"siconfi-cor_TotalDespesas";4438574,82
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";3632593,09
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"22.122 - Administração Geral";"siconfi-cor_TotalDespesas";805981,73
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"24 - Comunicações";"siconfi-cor_TotalDespesas";265658,62
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"24.122 - Administração Geral";"siconfi-cor_TotalDespesas";265658,62
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"26 - Transporte";"siconfi-cor_TotalDespesas";585689,19
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";478270,99
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";107418,2
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";490976,47
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Não Processados";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";490976,47
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";392552,76
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";89342,89
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";89342,89
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";26732,39
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1255,00
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";25477,39
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"09 - Previdência Social";"siconfi-cor_TotalDespesas";124315,82
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"09.271 - Previdência Básica";"siconfi-cor_TotalDespesas";120543,23
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";3772,59
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";118127,21
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";6113,71
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";54227,34
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";57786,16
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"12 - Educação";"siconfi-cor_TotalDespesas";20910,32
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";20910,32
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";7124,13
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";7124,13
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";6000,00
Prefeitura Municipal de Nerópolis - GO;5214507;GO;30931;"Inscrição de Restos a Pagar Processados";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";6000,00
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";361927068,74
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";7299492,34
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";7299492,34
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";88938,83
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"03.091 - Defesa da Ordem Jurídica";"siconfi-cor_TotalDespesas";88938,83
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"04 - Administração";"siconfi-cor_TotalDespesas";27463607,63
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";26002730,69
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";1287746,47
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";173130,47
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";691821,74
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";260063,52
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";431758,22
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";5178348,9
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";4388980,58
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";789368,32
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";25136629,18
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"09.271 - Previdência Básica";"siconfi-cor_TotalDespesas";642558,7
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";24494070,48
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";88613281,9
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";30551786,17
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";28652350,39
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";250840,38
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";2910728,12
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";26247576,84
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";141144879,91
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";139123933,82
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";2020946,09
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";3242438,47
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";3242438,47
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";38171,49
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"14.422 - Direitos Individuais, Coletivos e Difusos";"siconfi-cor_TotalDespesas";38171,49
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";21636868,91
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";9947264,22
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";11689604,69
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";431752,13
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";431752,13
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";3924910,98
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"17.122 - Administração Geral";"siconfi-cor_TotalDespesas";3924910,98
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";211191,97
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";211191,97
Prefeitura Municipal de Planaltina - GO;5217609;GO;91345;"Despesas Empenhadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";218444,18
